CountryName,Date,V1,V2,V3,V4,ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PercentageVaccinated,Population,PopulationVaccinated,NewConfirmedCases,NewConfirmedDeaths
Argentina,2020010,0.0,0.0,0.0,,,,,,45267449,,0.0,0.0
Argentina,2020011,0.0,0.0,0.0,,,,,,45267449,,,
Argentina,2020012,0.0,0.0,0.0,,0.0,0.0,NV,0.0,45267449,0.0,,
Argentina,2020020,0.0,0.0,0.0,,0.0,0.0,NV,0.0,45267449,0.0,0.0,0.0
Argentina,2020021,0.0,0.0,0.0,,0.0,0.0,NV,0.0,45267449,0.0,0.0,0.0
Argentina,2020022,0.0,0.0,0.0,,0.0,0.0,NV,0.0,45267449,0.0,0.0,0.0
Argentina,2020030,0.0,0.0,0.0,,12.0,1.0,NV,0.0,45267449,0.0,12.0,1.0
Argentina,2020031,0.0,0.0,0.0,,97.0,3.0,NV,0.0,45267449,0.0,85.0,2.0
Argentina,2020032,0.0,0.0,0.0,,745.0,19.0,NV,0.0,45267449,0.0,648.0,16.0
Argentina,2020040,0.0,0.0,0.0,,1795.0,72.0,NV,0.0,45267449,0.0,1050.0,53.0
Argentina,2020041,0.0,0.0,0.0,,2839.0,132.0,NV,0.0,45267449,0.0,1044.0,60.0
Argentina,2020042,0.0,0.0,0.0,,4285.0,214.0,NV,0.0,45267449,0.0,1446.0,82.0
Argentina,2020050,0.0,0.0,0.0,,5776.0,300.0,NV,0.0,45267449,0.0,1491.0,86.0
Argentina,2020051,0.0,0.0,0.0,,8809.0,393.0,NV,0.0,45267449,0.0,3033.0,93.0
Argentina,2020052,0.0,0.0,0.0,,15419.0,520.0,NV,0.0,45267449,0.0,6610.0,127.0
Argentina,2020060,0.0,0.0,0.0,,24761.0,717.0,NV,0.0,45267449,0.0,9342.0,197.0
Argentina,2020061,0.0,0.0,0.0,,39570.0,979.0,NV,0.0,45267449,0.0,14809.0,262.0
Argentina,2020062,0.0,0.0,0.0,,62268.0,1280.0,NV,0.0,45267449,0.0,22698.0,301.0
Argentina,2020070,0.0,0.0,0.0,,90693.0,1720.0,NV,0.0,45267449,0.0,28425.0,440.0
Argentina,2020071,0.0,0.0,0.0,,126755.0,2260.0,NV,0.0,45267449,0.0,36062.0,540.0
Argentina,2020072,0.0,0.0,0.0,,178996.0,3288.0,NV,0.0,45267449,0.0,52241.0,1028.0
Argentina,2020080,0.0,0.0,0.0,,246499.0,4606.0,NV,0.0,45267449,0.0,67503.0,1318.0
Argentina,2020081,0.0,0.0,0.0,,312659.0,6330.0,NV,0.0,45267449,0.0,66160.0,1724.0
Argentina,2020082,0.0,0.0,0.0,,401239.0,8353.0,NV,0.0,45267449,0.0,88580.0,2023.0
Argentina,2020090,0.0,0.0,0.0,,512293.0,10658.0,NV,0.0,45267449,0.0,111054.0,2305.0
Argentina,2020091,0.0,0.0,0.0,,622934.0,12799.0,NV,0.0,45267449,0.0,110641.0,2141.0
Argentina,2020092,0.0,0.0,0.0,,736609.0,16519.0,NV,0.0,45267449,0.0,113675.0,3720.0
Argentina,2020100,0.0,0.0,0.0,,871468.0,23225.0,NV,0.0,45267449,0.0,134859.0,6706.0
Argentina,2020101,0.0,0.0,0.0,,1002662.0,26716.0,NV,0.0,45267449,0.0,131194.0,3491.0
Argentina,2020102,0.0,0.0,0.0,,1143800.0,30442.0,NV,0.0,45267449,0.0,141138.0,3726.0
Argentina,2020110,0.0,0.0,0.0,,1250499.0,33907.0,NV,0.0,45267449,0.0,106699.0,3465.0
Argentina,2020111,0.0,0.0,0.0,,1349434.0,36532.0,NV,0.0,45267449,0.0,98935.0,2625.0
Argentina,2020112,0.0,0.0,0.0,,1418807.0,38473.0,NV,0.0,45267449,0.0,69373.0,1941.0
Argentina,2020120,0.0,0.0,0.0,,1475222.0,40222.0,NV,0.0,45267449,0.0,56415.0,1749.0
Argentina,2020121,0.0,0.0,0.0,,1537169.0,41763.0,NV,0.0,45267449,0.0,61947.0,1541.0
Argentina,2020122,50.0,33.33,100.0,,1602163.0,43018.0,NV,0.0,45267449,0.0,64994.0,1255.0
Argentina,2021010,50.0,33.33,100.0,,1714409.0,44417.0,NV,0.0,45267449,0.0,112246.0,1399.0
Argentina,2021011,50.0,33.33,100.0,,1819569.0,46066.0,NV,0.01,45267449,4527.0,105160.0,1649.0
Argentina,2021012,50.0,33.33,100.0,,1915362.0,47775.0,NV,0.2,45267449,90535.0,95793.0,1709.0
Argentina,2021020,50.0,33.33,100.0,,1993295.0,49566.0,NV,0.47,45267449,212757.0,77933.0,1791.0
Argentina,2021021,50.0,33.33,100.0,,2054681.0,51000.0,NV,0.59,45267449,267078.0,61386.0,1434.0
Argentina,2021022,50.0,33.33,100.0,,2107365.0,51965.0,NV,0.68,45267449,307819.0,52684.0,965.0
Argentina,2021030,50.0,33.33,100.0,,2162001.0,53252.0,NV,0.8,45267449,362140.0,54636.0,1287.0
Argentina,2021031,50.0,33.33,100.0,,2234913.0,54476.0,NV,1.37,45267449,620164.0,72912.0,1224.0
Argentina,2021032,50.0,33.33,100.0,,2322611.0,55611.0,NV,1.54,45267449,697119.0,87698.0,1135.0
Argentina,2021040,50.0,33.33,100.0,,2497881.0,57350.0,NV,1.66,45267449,751440.0,175270.0,1739.0
Argentina,2021041,50.0,33.33,100.0,,2714475.0,59476.0,NV,1.89,45267449,855555.0,216594.0,2126.0
Argentina,2021042,50.0,33.33,100.0,,2954943.0,63508.0,NV,2.16,45267449,977777.0,240468.0,4032.0
Argentina,2021050,50.0,33.33,100.0,,3147740.0,67325.0,NV,3.28,45267449,1484772.0,192797.0,3817.0
Argentina,2021051,50.0,33.33,100.0,,3411160.0,72265.0,NV,5.16,45267449,2335800.0,263420.0,4940.0
Argentina,2021052,50.0,33.33,100.0,,3732263.0,77108.0,NV,6.41,45267449,2901643.0,321103.0,4843.0
Argentina,2021060,50.0,33.33,100.0,,4038528.0,83272.0,NV,7.29,45267449,3299997.0,306265.0,6164.0
Argentina,2021061,100.0,66.67,100.0,,4258394.0,88742.0,NV,8.53,45267449,3861313.0,219866.0,5470.0
Argentina,2021062,100.0,66.67,100.0,,4447701.0,93668.0,NV,9.4,45267449,4255140.0,189307.0,4926.0
Argentina,2021070,100.0,66.67,100.0,,4627537.0,98148.0,NV,11.42,45267449,5169543.0,179836.0,4480.0
Argentina,2021071,100.0,66.67,100.0,,4769142.0,101955.0,NV,12.53,45267449,5672011.0,141605.0,3807.0
Argentina,2021072,100.0,66.67,100.0,,4905925.0,105113.0,NV,15.4,45267449,6971187.0,136783.0,3158.0
Argentina,2021080,100.0,100.0,100.0,,5029075.0,107961.0,NV,20.47,45267449,9266247.0,123150.0,2848.0
Argentina,2021081,100.0,100.0,100.0,,5116803.0,109841.0,NV,26.41,45267449,11955133.0,87728.0,1880.0
Argentina,2021082,100.0,100.0,100.0,,5173531.0,111383.0,NV,32.49,45267449,14707394.0,56728.0,1542.0
Argentina,2021090,100.0,100.0,100.0,,5218993.0,113099.0,NV,40.63,45267449,18392165.0,45462.0,1716.0
Argentina,2021091,100.0,100.0,100.0,,5239232.0,114428.0,NV,45.51,45267449,20601216.0,20239.0,1329.0
Argentina,2021092,100.0,100.0,100.0,,5255261.0,115130.0,NV,50.0,45267449,22633724.0,16029.0,702.0
Argentina,2021100,100.0,100.0,100.0,,5265528.0,115458.0,V,53.61,45267449,24267879.0,10267.0,328.0
Argentina,2021101,100.0,100.0,100.0,False,5274766.0,115737.0,V,56.05,45267449,25372405.0,9238.0,279.0
Argentina,2021102,100.0,100.0,100.0,False,5287447.0,115935.0,V,58.24,45267449,26363762.0,12681.0,198.0
Argentina,2021110,100.0,100.0,100.0,False,5299418.0,116165.0,V,60.63,45267449,27445654.0,11971.0,230.0
Argentina,2021111,100.0,100.0,100.0,False,5313607.0,116360.0,V,64.08,45267449,29007381.0,14189.0,195.0
Argentina,2021112,100.0,100.0,100.0,False,5328416.0,116554.0,V,66.74,45267449,30211495.0,14809.0,194.0
Argentina,2021120,100.0,100.0,100.0,False,5350867.0,116719.0,V,69.44,45267449,31433717.0,22451.0,165.0
Argentina,2021121,100.0,100.0,100.0,,5389707.0,116903.0,V,71.45,45267449,32343592.0,38840.0,184.0
Argentina,2021122,100.0,100.0,100.0,,5556239.0,117111.0,V,73.3,45267449,33181040.0,166532.0,208.0
Argentina,2022010,100.0,100.0,100.0,,6310844.0,117492.0,V,75.05,45267449,33973220.0,754605.0,381.0
Argentina,2022011,100.0,100.0,100.0,,7446626.0,118628.0,V,76.54,45267449,34647705.0,1135782.0,1136.0
Argentina,2022012,100.0,100.0,100.0,False,8313614.0,120836.0,V,77.72,45267449,35181861.0,866988.0,2208.0
Argentina,2022020,100.0,100.0,100.0,False,8675327.0,123444.0,V,78.92,45267449,35725071.0,361713.0,2608.0
Argentina,2022021,100.0,100.0,100.0,False,8823054.0,125185.0,V,79.85,45267449,36146058.0,147727.0,1741.0
Argentina,2022022,100.0,100.0,100.0,False,8900656.0,126152.0,V,80.5,45267449,36440296.0,77602.0,967.0
Argentina,2022030,100.0,100.0,100.0,False,8955458.0,126955.0,V,80.89,45267449,36616839.0,54802.0,803.0
Argentina,2022031,100.0,100.0,100.0,False,9006526.0,127483.0,V,81.28,45267449,36793383.0,51068.0,528.0
Argentina,2022032,100.0,100.0,100.0,False,9032162.0,127970.0,V,81.54,45267449,36911078.0,25636.0,487.0
Argentina,2022040,100.0,100.0,100.0,False,9052083.0,128197.0,V,81.78,45267449,37019720.0,19921.0,227.0
Argentina,2022041,100.0,100.0,100.0,False,9060923.0,128344.0,V,81.91,45267449,37078567.0,8840.0,147.0
Argentina,2022042,100.0,100.0,100.0,False,9072230.0,128542.0,V,82.09,45267449,37160049.0,11307.0,198.0
Argentina,2022050,100.0,100.0,100.0,False,9101319.0,128729.0,V,82.25,45267449,37232477.0,29089.0,187.0
Argentina,2022051,100.0,0.0,0.0,False,9135308.0,128776.0,V,82.38,45267449,37291324.0,33989.0,47.0
Argentina,2022052,100.0,100.0,100.0,False,9230573.0,128889.0,V,82.48,45267449,37336592.0,95265.0,113.0
Argentina,2022060,100.0,100.0,100.0,False,9276618.0,128973.0,V,82.59,45267449,37386386.0,46045.0,84.0
Argentina,2022061,100.0,100.0,100.0,False,9341492.0,129016.0,V,82.65,45267449,37413547.0,64874.0,43.0
Argentina,2022062,100.0,100.0,100.0,False,9367172.0,129070.0,V,82.72,45267449,37445234.0,25680.0,54.0
Argentina,2022070,100.0,100.0,100.0,False,9394326.0,129109.0,V,82.78,45267449,37472394.0,27154.0,39.0
Argentina,2022071,100.0,100.0,100.0,False,9465827.0,129202.0,V,82.82,45267449,37490501.0,71501.0,93.0
Argentina,2022072,100.0,100.0,100.0,False,9507562.0,129278.0,V,82.88,45267449,37517662.0,41735.0,76.0
Argentina,2022080,100.0,100.0,100.0,False,9602534.0,129440.0,V,82.92,45267449,37535769.0,94972.0,162.0
Argentina,2022081,100.0,100.0,100.0,False,9633732.0,129566.0,V,82.96,45267449,37553876.0,31198.0,126.0
Argentina,2022082,100.0,100.0,100.0,False,9678225.0,129711.0,V,82.99,45267449,37567456.0,44493.0,145.0
Argentina,2022090,100.0,100.0,100.0,False,9689861.0,129769.0,V,83.03,45267449,37585563.0,11636.0,58.0
Argentina,2022091,100.0,100.0,100.0,False,9703938.0,129855.0,V,83.06,45267449,37599143.0,14077.0,86.0
Argentina,2022092,100.0,100.0,100.0,False,9708420.0,129897.0,V,83.09,45267449,37612723.0,4482.0,42.0
Argentina,2022100,100.0,100.0,100.0,False,9713594.0,129958.0,V,83.11,45267449,37621777.0,5174.0,61.0
Argentina,2022101,100.0,100.0,100.0,False,9715464.0,129970.0,V,83.14,45267449,37635357.0,1870.0,12.0
Argentina,2022102,100.0,100.0,100.0,False,9717546.0,129979.0,V,83.17,45267449,37648937.0,2082.0,9.0
Argentina,2022110,100.0,100.0,100.0,False,9720232.0,130003.0,V,83.19,45267449,37657991.0,2686.0,24.0
Argentina,2022111,100.0,100.0,100.0,False,9721718.0,130011.0,V,83.21,45267449,37667044.0,1486.0,8.0
Australia,2020010,0.0,0.0,0.0,,,,,,25550683,,0.0,0.0
Australia,2020011,0.0,0.0,0.0,,,,,,25550683,,,
Australia,2020012,0.0,0.0,0.0,,6.0,0.0,NV,0.0,25550683,0.0,,
Australia,2020020,0.0,0.0,0.0,,15.0,0.0,NV,0.0,25550683,0.0,9.0,0.0
Australia,2020021,0.0,0.0,0.0,,15.0,0.0,NV,0.0,25550683,0.0,0.0,0.0
Australia,2020022,0.0,0.0,0.0,,25.0,0.0,NV,0.0,25550683,0.0,10.0,0.0
Australia,2020030,0.0,0.0,0.0,,91.0,3.0,NV,0.0,25550683,0.0,66.0,3.0
Australia,2020031,0.0,0.0,0.0,,681.0,6.0,NV,0.0,25550683,0.0,590.0,3.0
Australia,2020032,0.0,0.0,0.0,,3984.0,16.0,NV,0.0,25550683,0.0,3303.0,10.0
Australia,2020040,0.0,0.0,0.0,,6108.0,51.0,NV,0.0,25550683,0.0,2124.0,35.0
Australia,2020041,0.0,0.0,0.0,,6610.0,67.0,NV,0.0,25550683,0.0,502.0,16.0
Australia,2020042,0.0,0.0,0.0,,6752.0,91.0,NV,0.0,25550683,0.0,142.0,24.0
Australia,2020050,0.0,0.0,0.0,,6939.0,97.0,NV,0.0,25550683,0.0,187.0,6.0
Australia,2020051,0.0,0.0,0.0,,7072.0,100.0,NV,0.0,25550683,0.0,133.0,3.0
Australia,2020052,0.0,0.0,0.0,,7184.0,103.0,NV,0.0,25550683,0.0,112.0,3.0
Australia,2020060,0.0,0.0,0.0,,7274.0,102.0,NV,0.0,25550683,0.0,90.0,-1.0
Australia,2020061,0.0,0.0,0.0,,7411.0,102.0,NV,0.0,25550683,0.0,137.0,0.0
Australia,2020062,0.0,0.0,0.0,,7834.0,104.0,NV,0.0,25550683,0.0,423.0,2.0
Australia,2020070,0.0,0.0,0.0,,9374.0,106.0,NV,0.0,25550683,0.0,1540.0,2.0
Australia,2020071,0.0,0.0,0.0,,12069.0,123.0,NV,0.0,25550683,0.0,2695.0,17.0
Australia,2020072,0.0,0.0,0.0,,16298.0,189.0,NV,0.0,25550683,0.0,4229.0,66.0
Australia,2020080,0.0,0.0,0.0,,21397.0,313.0,NV,0.0,25550683,0.0,5099.0,124.0
Australia,2020081,0.0,0.0,0.0,,24236.0,463.0,NV,0.0,25550683,0.0,2839.0,150.0
Australia,2020082,0.0,0.0,0.0,,25670.0,611.0,NV,0.0,25550683,0.0,1434.0,148.0
Australia,2020090,0.0,0.0,0.0,,26524.0,788.0,NV,0.0,25550683,0.0,854.0,177.0
Australia,2020091,0.0,0.0,0.0,,26898.0,849.0,NV,0.0,25550683,0.0,374.0,61.0
Australia,2020092,0.0,0.0,0.0,,27078.0,886.0,NV,0.0,25550683,0.0,180.0,37.0
Australia,2020100,0.0,0.0,0.0,,27244.0,897.0,NV,0.0,25550683,0.0,166.0,11.0
Australia,2020101,0.0,0.0,0.0,,27405.0,905.0,NV,0.0,25550683,0.0,161.0,8.0
Australia,2020102,0.0,0.0,0.0,,27579.0,907.0,NV,0.0,25550683,0.0,174.0,2.0
Australia,2020110,0.0,0.0,0.0,,27669.0,907.0,NV,0.0,25550683,0.0,90.0,0.0
Australia,2020111,0.0,0.0,0.0,,27792.0,907.0,NV,0.0,25550683,0.0,123.0,0.0
Australia,2020112,0.0,0.0,0.0,,27902.0,908.0,NV,0.0,25550683,0.0,110.0,1.0
Australia,2020120,0.0,0.0,0.0,,28000.0,908.0,NV,0.0,25550683,0.0,98.0,0.0
Australia,2020121,0.0,0.0,0.0,,28168.0,908.0,NV,0.0,25550683,0.0,168.0,0.0
Australia,2020122,0.0,0.0,0.0,,28381.0,909.0,NV,0.0,25550683,0.0,213.0,1.0
Australia,2021010,50.0,0.0,0.0,,28595.0,909.0,NV,0.0,25550683,0.0,214.0,0.0
Australia,2021011,50.0,0.0,0.0,,28740.0,909.0,NV,0.0,25550683,0.0,145.0,0.0
Australia,2021012,50.0,0.0,0.0,,28806.0,909.0,NV,0.0,25550683,0.0,66.0,0.0
Australia,2021020,50.0,0.0,0.0,,28871.0,909.0,NV,0.0,25550683,0.0,65.0,0.0
Australia,2021021,50.0,0.0,0.0,,28920.0,909.0,NV,0.0,25550683,0.0,49.0,0.0
Australia,2021022,50.0,33.33,100.0,,28978.0,909.0,NV,0.0,25550683,0.0,58.0,0.0
Australia,2021030,50.0,33.33,100.0,,29074.0,909.0,NV,0.0,25550683,0.0,96.0,0.0
Australia,2021031,50.0,33.33,100.0,,29192.0,909.0,NV,0.01,25550683,2555.0,118.0,0.0
Australia,2021032,50.0,33.33,100.0,,29296.0,909.0,NV,0.18,25550683,45991.0,104.0,0.0
Australia,2021040,50.0,33.33,100.0,,29396.0,909.0,NV,0.55,25550683,140529.0,100.0,0.0
Australia,2021041,50.0,33.33,100.0,,29556.0,910.0,NV,0.74,25550683,189075.0,160.0,1.0
Australia,2021042,50.0,33.33,100.0,,29798.0,910.0,NV,0.97,25550683,247842.0,242.0,0.0
Australia,2021050,50.0,33.33,100.0,,29931.0,910.0,NV,1.13,25550683,288723.0,133.0,0.0
Australia,2021051,50.0,33.33,100.0,,29995.0,910.0,NV,1.63,25550683,416476.0,64.0,0.0
Australia,2021052,50.0,33.33,100.0,,30096.0,910.0,NV,1.91,25550683,488018.0,101.0,0.0
Australia,2021060,50.0,33.33,100.0,,30225.0,910.0,NV,2.56,25550683,654097.0,129.0,0.0
Australia,2021061,50.0,33.33,100.0,,30331.0,910.0,NV,4.04,25550683,1032248.0,106.0,0.0
Australia,2021062,50.0,33.33,100.0,,30602.0,910.0,NV,5.91,25550683,1510045.0,271.0,0.0
Australia,2021070,100.0,66.67,100.0,,31015.0,910.0,NV,8.61,25550683,2199914.0,413.0,0.0
Australia,2021071,100.0,66.67,100.0,,32120.0,915.0,NV,11.1,25550683,2836126.0,1105.0,5.0
Australia,2021072,100.0,66.67,100.0,,33909.0,923.0,NV,14.37,25550683,3671633.0,1789.0,8.0
Australia,2021080,100.0,66.67,100.0,,37010.0,943.0,NV,18.19,25550683,4647669.0,3101.0,20.0
Australia,2021081,100.0,66.67,100.0,,42228.0,976.0,NV,22.76,25550683,5815335.0,5218.0,33.0
Australia,2021082,100.0,66.67,100.0,,52611.0,1003.0,NV,27.11,25550683,6926790.0,10383.0,27.0
Australia,2021090,100.0,66.67,100.0,,69912.0,1076.0,NV,32.4,25550683,8278421.0,17301.0,73.0
Australia,2021091,100.0,100.0,100.0,True,87128.0,1167.0,NV,37.06,25550683,9469083.0,17216.0,91.0
Australia,2021092,100.0,100.0,100.0,True,105123.0,1291.0,NV,42.8,25550683,10935692.0,17995.0,124.0
Australia,2021100,100.0,100.0,100.0,True,127471.0,1432.0,NV,49.22,25550683,12576046.0,22348.0,141.0
Australia,2021101,100.0,100.0,100.0,True,149398.0,1577.0,V,56.36,25550683,14400365.0,21927.0,145.0
Australia,2021102,100.0,100.0,100.0,True,169379.0,1722.0,V,62.51,25550683,15971732.0,19981.0,145.0
Australia,2021110,100.0,100.0,100.0,True,184071.0,1858.0,V,66.8,25550683,17067856.0,14692.0,136.0
Australia,2021111,100.0,100.0,100.0,True,196977.0,1938.0,V,69.78,25550683,17829267.0,12906.0,80.0
Australia,2021112,100.0,100.0,100.0,True,210238.0,2006.0,V,71.66,25550683,18309619.0,13261.0,68.0
Australia,2021120,100.0,100.0,100.0,True,225625.0,2084.0,V,73.33,25550683,18736316.0,15387.0,78.0
Australia,2021121,100.0,100.0,100.0,True,254682.0,2146.0,V,74.69,25550683,19083805.0,29057.0,62.0
Australia,2021122,100.0,100.0,100.0,True,361322.0,2224.0,V,75.38,25550683,19260105.0,106640.0,78.0
Australia,2022010,100.0,100.0,100.0,True,1045291.0,2387.0,V,76.04,25550683,19428739.0,683969.0,163.0
Australia,2022011,100.0,100.0,100.0,True,2022581.0,2890.0,V,76.66,25550683,19587154.0,977290.0,503.0
Australia,2022012,100.0,100.0,100.0,True,2570523.0,3718.0,V,77.12,25550683,19704687.0,547942.0,828.0
Australia,2022020,100.0,100.0,100.0,True,2822873.0,4422.0,V,77.65,25550683,19840105.0,252350.0,704.0
Australia,2022021,100.0,100.0,100.0,True,3030638.0,4912.0,V,78.01,25550683,19932088.0,207765.0,490.0
Australia,2022022,100.0,100.0,100.0,True,3235017.0,5210.0,V,78.25,25550683,19993409.0,204379.0,298.0
Australia,2022030,100.0,100.0,100.0,True,3496205.0,5520.0,V,78.68,25550683,20103277.0,261188.0,310.0
Australia,2022031,100.0,100.0,100.0,True,3900138.0,5725.0,V,79.96,25550683,20430326.0,403933.0,205.0
Australia,2022032,100.0,100.0,100.0,True,4447442.0,5959.0,V,80.99,25550683,20693498.0,547304.0,234.0
Australia,2022040,100.0,100.0,100.0,True,5059642.0,6562.0,V,81.65,25550683,20862133.0,612200.0,603.0
Australia,2022041,100.0,100.0,100.0,True,5509592.0,6845.0,V,81.95,25550683,20938785.0,449950.0,283.0
Australia,2022042,100.0,100.0,100.0,True,5927528.0,7236.0,V,82.21,25550683,21005216.0,417936.0,391.0
Australia,2022050,100.0,100.0,100.0,True,6334964.0,7559.0,V,82.35,25550683,21040987.0,407436.0,323.0
Australia,2022051,100.0,100.0,100.0,True,6863970.0,8028.0,V,82.46,25550683,21069093.0,529006.0,469.0
Australia,2022052,100.0,100.0,100.0,True,7242719.0,8470.0,V,82.55,25550683,21092089.0,378749.0,442.0
Australia,2022060,100.0,100.0,100.0,True,7571629.0,8959.0,V,82.64,25550683,21115084.0,328910.0,489.0
Australia,2022061,100.0,100.0,100.0,True,7825659.0,9387.0,V,82.7,25550683,21130415.0,254030.0,428.0
Australia,2022062,100.0,100.0,100.0,True,8130927.0,9897.0,V,82.7,25550683,21130415.0,305268.0,510.0
Australia,2022070,100.0,100.0,100.0,True,8488317.0,10314.0,V,82.7,25550683,21130415.0,357390.0,417.0
Australia,2022071,100.0,100.0,100.0,True,8912149.0,10884.0,V,82.7,25550683,21130415.0,423832.0,570.0
Australia,2022072,100.0,100.0,100.0,True,9376483.0,11804.0,V,82.7,25550683,21130415.0,464334.0,920.0
Australia,2022080,100.0,100.0,100.0,True,9709717.0,12560.0,V,82.7,25550683,21130415.0,333234.0,756.0
Australia,2022081,100.0,100.0,100.0,True,9902669.0,13325.0,V,82.7,25550683,21130415.0,192952.0,765.0
Australia,2022082,100.0,100.0,100.0,True,10018037.0,13834.0,V,82.7,25550683,21130415.0,115368.0,509.0
Australia,2022090,100.0,100.0,100.0,True,10111728.0,14421.0,V,82.7,25550683,21130415.0,93691.0,587.0
Australia,2022091,100.0,100.0,100.0,True,10161241.0,14783.0,V,82.7,25550683,21130415.0,49513.0,362.0
Australia,2022092,100.0,100.0,100.0,True,10238422.0,15171.0,V,82.7,25550683,21130415.0,77181.0,388.0
Australia,2022100,100.0,100.0,100.0,True,10277539.0,15369.0,V,82.7,25550683,21130415.0,39117.0,198.0
Australia,2022101,100.0,100.0,100.0,True,10313911.0,15496.0,V,82.7,25550683,21130415.0,36372.0,127.0
Australia,2022102,100.0,100.0,100.0,True,10376653.0,15660.0,V,82.71,25550683,21132970.0,62742.0,164.0
Australia,2022110,100.0,100.0,100.0,True,10429996.0,15817.0,V,82.71,25550683,21132970.0,53343.0,157.0
Australia,2022111,100.0,100.0,100.0,True,10557719.0,15980.0,V,82.72,25550683,21135525.0,127723.0,163.0
Brazil,2020010,0.0,0.0,0.0,,,,,,212821986,,0.0,0.0
Brazil,2020011,0.0,0.0,0.0,,,,,,212821986,,,
Brazil,2020012,0.0,0.0,0.0,,0.0,0.0,NV,0.0,212821986,0.0,,
Brazil,2020020,0.0,0.0,0.0,,0.0,0.0,NV,0.0,212821986,0.0,0.0,0.0
Brazil,2020021,0.0,0.0,0.0,,0.0,0.0,NV,0.0,212821986,0.0,0.0,0.0
Brazil,2020022,0.0,0.0,0.0,,2.0,0.0,NV,0.0,212821986,0.0,2.0,0.0
Brazil,2020030,0.0,0.0,0.0,,25.0,0.0,NV,0.0,212821986,0.0,23.0,0.0
Brazil,2020031,0.0,0.0,0.0,,621.0,6.0,NV,0.0,212821986,0.0,596.0,6.0
Brazil,2020032,0.0,0.0,0.0,,4256.0,136.0,NV,0.0,212821986,0.0,3635.0,130.0
Brazil,2020040,0.0,0.0,0.0,,18092.0,950.0,NV,0.0,212821986,0.0,13836.0,814.0
Brazil,2020041,0.0,0.0,0.0,,38654.0,2462.0,NV,0.0,212821986,0.0,20562.0,1512.0
Brazil,2020042,0.0,0.0,0.0,,79685.0,5513.0,NV,0.0,212821986,0.0,41031.0,3051.0
Brazil,2020050,0.0,0.0,0.0,,156061.0,10656.0,NV,0.0,212821986,0.0,76376.0,5143.0
Brazil,2020051,0.0,0.0,0.0,,271885.0,17983.0,NV,0.0,212821986,0.0,115824.0,7327.0
Brazil,2020052,0.0,0.0,0.0,,470593.0,28032.0,NV,0.0,212821986,0.0,198708.0,10049.0
Brazil,2020060,0.0,0.0,0.0,,743917.0,38586.0,NV,0.0,212821986,0.0,273324.0,10554.0
Brazil,2020061,0.0,0.0,0.0,,1042809.0,49118.0,NV,0.0,212821986,0.0,298892.0,10532.0
Brazil,2020062,0.0,0.0,0.0,,1372989.0,58475.0,NV,0.0,212821986,0.0,330180.0,9357.0
Brazil,2020070,0.0,0.0,0.0,,1765060.0,69348.0,NV,0.0,212821986,0.0,392071.0,10873.0
Brazil,2020071,0.0,0.0,0.0,,2101399.0,79578.0,NV,0.0,212821986,0.0,336339.0,10230.0
Brazil,2020072,0.0,0.0,0.0,,2559132.0,90259.0,NV,0.0,212821986,0.0,457733.0,10681.0
Brazil,2020080,0.0,0.0,0.0,,3041127.0,101226.0,NV,0.0,212821986,0.0,481995.0,10967.0
Brazil,2020081,0.0,0.0,0.0,,3465378.0,111263.0,NV,0.0,212821986,0.0,424251.0,10037.0
Brazil,2020082,0.0,0.0,0.0,,3850070.0,120570.0,NV,0.0,212821986,0.0,384692.0,9307.0
Brazil,2020090,0.0,0.0,0.0,,4205877.0,128752.0,NV,0.0,212821986,0.0,355807.0,8182.0
Brazil,2020091,0.0,0.0,0.0,,4531145.0,136626.0,NV,0.0,212821986,0.0,325268.0,7874.0
Brazil,2020092,0.0,0.0,0.0,,4784464.0,143096.0,NV,0.0,212821986,0.0,253319.0,6470.0
Brazil,2020100,0.0,0.0,0.0,,5060769.0,149768.0,NV,0.0,212821986,0.0,276305.0,6672.0
Brazil,2020101,0.0,0.0,0.0,,5254971.0,154317.0,NV,0.0,212821986,0.0,194202.0,4549.0
Brazil,2020102,0.0,0.0,0.0,,5500240.0,159107.0,NV,0.0,212821986,0.0,245269.0,4790.0
Brazil,2020110,0.0,0.0,0.0,,5679803.0,162724.0,NV,0.0,212821986,0.0,179563.0,3617.0
Brazil,2020111,0.0,0.0,0.0,,5987143.0,168218.0,NV,0.0,212821986,0.0,307340.0,5494.0
Brazil,2020112,0.0,0.0,0.0,,6318270.0,172917.0,NV,0.0,212821986,0.0,331127.0,4699.0
Brazil,2020120,0.0,0.0,0.0,,6736358.0,179134.0,NV,0.0,212821986,0.0,418088.0,6217.0
Brazil,2020121,50.0,0.0,0.0,,7218141.0,186461.0,NV,0.0,212821986,0.0,481783.0,7327.0
Brazil,2020122,50.0,0.0,0.0,,7570963.0,192839.0,NV,0.0,212821986,0.0,352822.0,6378.0
Brazil,2021010,50.0,0.0,0.0,,8081091.0,202769.0,NV,0.0,212821986,0.0,510128.0,9930.0
Brazil,2021011,50.0,33.33,100.0,,8583485.0,211629.0,NV,0.0,212821986,0.0,502394.0,8860.0
Brazil,2021012,50.0,33.33,100.0,,9127507.0,222888.0,NV,0.0,212821986,0.0,544022.0,11259.0
